2025-10-10 22:51:47 | attendance_ai | INFO | Application started
2025-10-14 00:04:53 | __main__ | INFO | Clustering attendance sessions...
2025-10-14 00:04:53 | __main__ | INFO | Generated 529 session records.
2025-10-14 00:04:53 | __main__ | INFO | Building user profiles...
2025-10-14 00:04:53 | __main__ | INFO | Generated 57 user profiles.
2025-10-14 00:04:53 | __main__ | INFO | Assessing device health...
2025-10-14 00:04:53 | __main__ | INFO | Device health computed for 2 devices.
2025-10-14 00:04:53 | __main__ | INFO | Clean data exported successfully to data/processed/clean_attendance.csv
2025-10-14 00:04:53 | __main__ | INFO | Summary report generated successfully.
2025-10-14 00:04:53 | __main__ | INFO | Preprocessing pipeline completed successfully.
2025-10-14 00:04:53 | __main__ | INFO | Summary: {'total_records': 565, 'unique_uids': 57, 'unique_sessions': 529, 'devices_analyzed': 2}
2025-10-14 00:07:43 | logging | INFO | Loaded 45 records from data/raw/attendance.jsonl
2025-10-14 00:07:43 | logging | INFO | Preprocessor initialized with file: data/raw/attendance.jsonl
2025-10-14 00:07:43 | logging | INFO | Starting full preprocessing pipeline...
2025-10-14 00:07:43 | logging | INFO | Flattening nested attendance logs...
2025-10-14 00:07:44 | logging | INFO | Flattened 565 total log entries.
2025-10-14 00:07:44 | logging | INFO | Detecting temporal anomalies...
2025-10-14 00:07:44 | logging | INFO | Detected 38 temporal anomalies.
2025-10-14 00:07:44 | logging | INFO | Detecting fake badge patterns...
2025-10-14 00:07:44 | logging | INFO | Detected 5 potentially fake badges.
2025-10-14 00:07:44 | logging | INFO | Clustering attendance sessions...
2025-10-14 00:07:45 | logging | INFO | Generated 529 session records.
2025-10-14 00:07:45 | logging | INFO | Building user profiles...
2025-10-14 00:07:45 | logging | INFO | Generated 57 user profiles.
2025-10-14 00:07:45 | logging | INFO | Assessing device health...
2025-10-14 00:07:45 | logging | INFO | Device health computed for 2 devices.
2025-10-14 00:07:45 | logging | INFO | Clean data exported successfully to data/processed/clean_attendance.csv
2025-10-14 00:07:45 | logging | INFO | Summary report generated successfully.
2025-10-14 00:07:45 | logging | INFO | Preprocessing pipeline completed successfully.
2025-10-14 00:07:45 | logging | INFO | Summary: {'total_records': 565, 'unique_uids': 57, 'unique_sessions': 529, 'devices_analyzed': 2}
2025-10-14 00:10:10 |  | __init__ | INFO | Loaded 45 records from data/raw/attendance.jsonl
2025-10-14 00:10:10 |  | __init__ | INFO | Preprocessor initialized with file: data/raw/attendance.jsonl
2025-10-14 00:10:10 |  | __init__ | INFO | Starting full preprocessing pipeline...
2025-10-14 00:10:10 |  | __init__ | INFO | Flattening nested attendance logs...
2025-10-14 00:10:11 |  | __init__ | INFO | Flattened 565 total log entries.
2025-10-14 00:10:11 |  | __init__ | INFO | Detecting temporal anomalies...
2025-10-14 00:10:11 |  | __init__ | INFO | Detected 38 temporal anomalies.
2025-10-14 00:10:11 |  | __init__ | INFO | Detecting fake badge patterns...
2025-10-14 00:10:11 |  | __init__ | INFO | Detected 5 potentially fake badges.
2025-10-14 00:10:11 |  | __init__ | INFO | Clustering attendance sessions...
2025-10-14 00:10:12 |  | __init__ | INFO | Generated 529 session records.
2025-10-14 00:10:12 |  | __init__ | INFO | Building user profiles...
2025-10-14 00:10:12 |  | __init__ | INFO | Generated 57 user profiles.
2025-10-14 00:10:12 |  | __init__ | INFO | Assessing device health...
2025-10-14 00:10:12 |  | __init__ | INFO | Device health computed for 2 devices.
2025-10-14 00:10:12 |  | __init__ | INFO | Clean data exported successfully to data/processed/clean_attendance.csv
2025-10-14 00:10:12 |  | __init__ | INFO | Summary report generated successfully.
2025-10-14 00:10:12 |  | __init__ | INFO | Preprocessing pipeline completed successfully.
2025-10-14 00:10:12 |  | __init__ | INFO | Summary: {'total_records': 565, 'unique_uids': 57, 'unique_sessions': 529, 'devices_analyzed': 2}
2025-10-14 00:11:14 |  | logging | INFO | Loaded 45 records from data/raw/attendance.jsonl
2025-10-14 00:11:14 |  | logging | INFO | Preprocessor initialized with file: data/raw/attendance.jsonl
2025-10-14 00:11:14 |  | logging | INFO | Starting full preprocessing pipeline...
2025-10-14 00:11:14 |  | logging | INFO | Flattening nested attendance logs...
2025-10-14 00:11:15 |  | logging | INFO | Flattened 565 total log entries.
2025-10-14 00:11:15 |  | logging | INFO | Detecting temporal anomalies...
2025-10-14 00:11:15 |  | logging | INFO | Detected 38 temporal anomalies.
2025-10-14 00:11:15 |  | logging | INFO | Detecting fake badge patterns...
2025-10-14 00:11:15 |  | logging | INFO | Detected 5 potentially fake badges.
2025-10-14 00:11:15 |  | logging | INFO | Clustering attendance sessions...
2025-10-14 00:11:16 |  | logging | INFO | Generated 529 session records.
2025-10-14 00:11:16 |  | logging | INFO | Building user profiles...
2025-10-14 00:11:16 |  | logging | INFO | Generated 57 user profiles.
2025-10-14 00:11:16 |  | logging | INFO | Assessing device health...
2025-10-14 00:11:16 |  | logging | INFO | Device health computed for 2 devices.
2025-10-14 00:11:16 |  | logging | INFO | Clean data exported successfully to data/processed/clean_attendance.csv
2025-10-14 00:11:16 |  | logging | INFO | Summary report generated successfully.
2025-10-14 00:11:16 |  | logging | INFO | Preprocessing pipeline completed successfully.
2025-10-14 00:11:16 |  | logging | INFO | Summary: {'total_records': 565, 'unique_uids': 57, 'unique_sessions': 529, 'devices_analyzed': 2}
2025-10-14 00:12:22 | data_pipeline.src.data_pipeline | preprocess | INFO | Loaded 45 records from data/raw/attendance.jsonl
2025-10-14 00:12:22 | data_pipeline.src.data_pipeline | preprocess | INFO | Preprocessor initialized with file: data/raw/attendance.jsonl
2025-10-14 00:12:22 | data_pipeline.src.data_pipeline | preprocess | INFO | Starting full preprocessing pipeline...
2025-10-14 00:12:22 | data_pipeline.src.data_pipeline | preprocess | INFO | Flattening nested attendance logs...
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Flattened 565 total log entries.
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Detecting temporal anomalies...
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Detected 38 temporal anomalies.
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Detecting fake badge patterns...
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Detected 5 potentially fake badges.
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Clustering attendance sessions...
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Generated 529 session records.
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Building user profiles...
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Generated 57 user profiles.
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Assessing device health...
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Device health computed for 2 devices.
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Clean data exported successfully to data/processed/clean_attendance.csv
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Summary report generated successfully.
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Preprocessing pipeline completed successfully.
2025-10-14 00:12:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Summary: {'total_records': 565, 'unique_uids': 57, 'unique_sessions': 529, 'devices_analyzed': 2}
2025-10-14 00:12:53 | data_pipeline | fetch_data | INFO | Data fetched successfully and saved to data/raw/attendance.jsonl
2025-10-14 00:13:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Loaded 45 records from data/raw/attendance.jsonl
2025-10-14 00:13:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Preprocessor initialized with file: data/raw/attendance.jsonl
2025-10-14 00:13:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Starting full preprocessing pipeline...
2025-10-14 00:13:23 | data_pipeline.src.data_pipeline | preprocess | INFO | Flattening nested attendance logs...
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Flattened 565 total log entries.
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Detecting temporal anomalies...
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Detected 38 temporal anomalies.
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Detecting fake badge patterns...
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Detected 5 potentially fake badges.
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Clustering attendance sessions...
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Generated 529 session records.
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Building user profiles...
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Generated 57 user profiles.
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Assessing device health...
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Device health computed for 2 devices.
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Clean data exported successfully to data/processed/clean_attendance.csv
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Summary report generated successfully.
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Preprocessing pipeline completed successfully.
2025-10-14 00:13:24 | data_pipeline.src.data_pipeline | preprocess | INFO | Summary: {'total_records': 565, 'unique_uids': 57, 'unique_sessions': 529, 'devices_analyzed': 2}
2025-10-14 00:17:33 | data_pipeline | fetch_data | INFO | Data fetched successfully and saved to data/raw/attendance.jsonl
2025-10-14 00:17:47 | data_pipeline | preprocess | INFO | Loaded 45 records from data/raw/attendance.jsonl
2025-10-14 00:17:47 | data_pipeline | preprocess | INFO | Preprocessor initialized with file: data/raw/attendance.jsonl
2025-10-14 00:17:47 | data_pipeline | preprocess | INFO | Starting full preprocessing pipeline...
2025-10-14 00:17:47 | data_pipeline | preprocess | INFO | Flattening nested attendance logs...
2025-10-14 00:17:47 | data_pipeline | preprocess | INFO | Flattened 565 total log entries.
2025-10-14 00:17:47 | data_pipeline | preprocess | INFO | Detecting temporal anomalies...
2025-10-14 00:17:47 | data_pipeline | preprocess | INFO | Detected 38 temporal anomalies.
2025-10-14 00:17:47 | data_pipeline | preprocess | INFO | Detecting fake badge patterns...
2025-10-14 00:17:48 | data_pipeline | preprocess | INFO | Detected 5 potentially fake badges.
2025-10-14 00:17:48 | data_pipeline | preprocess | INFO | Clustering attendance sessions...
2025-10-14 00:17:48 | data_pipeline | preprocess | INFO | Generated 529 session records.
2025-10-14 00:17:48 | data_pipeline | preprocess | INFO | Building user profiles...
2025-10-14 00:17:48 | data_pipeline | preprocess | INFO | Generated 57 user profiles.
2025-10-14 00:17:48 | data_pipeline | preprocess | INFO | Assessing device health...
2025-10-14 00:17:48 | data_pipeline | preprocess | INFO | Device health computed for 2 devices.
2025-10-14 00:17:48 | data_pipeline | preprocess | INFO | Clean data exported successfully to data/processed/clean_attendance.csv
2025-10-14 00:17:48 | data_pipeline | preprocess | INFO | Summary report generated successfully.
2025-10-14 00:17:48 | data_pipeline | preprocess | INFO | Preprocessing pipeline completed successfully.
2025-10-14 00:17:48 | data_pipeline | preprocess | INFO | Summary: {'total_records': 565, 'unique_uids': 57, 'unique_sessions': 529, 'devices_analyzed': 2}
2025-10-14 00:33:00 | data_pipeline | fetch_data | INFO | Data fetched successfully and saved to data/raw/attendance.jsonl
2025-10-14 00:33:33 | data_pipeline | fetch_data | INFO | Data fetched successfully and saved to data/raw/attendance.jsonl
2025-10-14 00:33:33 | data_pipeline | preprocess | INFO | Loaded 45 records from data/raw/attendance.jsonl
2025-10-14 00:33:33 | data_pipeline | preprocess | INFO | Preprocessor initialized with file: data/raw/attendance.jsonl
2025-10-14 00:33:33 | data_pipeline | preprocess | INFO | Starting full preprocessing pipeline...
2025-10-14 00:33:33 | data_pipeline | preprocess | INFO | Flattening nested attendance logs...
2025-10-14 00:33:34 | data_pipeline | preprocess | INFO | Flattened 565 total log entries.
2025-10-14 00:33:34 | data_pipeline | preprocess | INFO | Detecting temporal anomalies...
2025-10-14 00:33:34 | data_pipeline | preprocess | INFO | Detected 38 temporal anomalies.
2025-10-14 00:33:34 | data_pipeline | preprocess | INFO | Detecting fake badge patterns...
2025-10-14 00:33:35 | data_pipeline | preprocess | INFO | Detected 5 potentially fake badges.
2025-10-14 00:33:35 | data_pipeline | preprocess | INFO | Clustering attendance sessions...
2025-10-14 00:33:35 | data_pipeline | preprocess | INFO | Generated 529 session records.
2025-10-14 00:33:35 | data_pipeline | preprocess | INFO | Building user profiles...
2025-10-14 00:33:35 | data_pipeline | preprocess | INFO | Generated 57 user profiles.
2025-10-14 00:33:35 | data_pipeline | preprocess | INFO | Assessing device health...
2025-10-14 00:33:35 | data_pipeline | preprocess | INFO | Device health computed for 2 devices.
2025-10-14 00:33:35 | data_pipeline | preprocess | INFO | Clean data exported successfully to data/processed/clean_attendance.csv
2025-10-14 00:33:35 | data_pipeline | preprocess | INFO | Summary report generated successfully.
2025-10-14 00:33:35 | data_pipeline | preprocess | INFO | Preprocessing pipeline completed successfully.
2025-10-14 00:33:35 | data_pipeline | preprocess | INFO | Summary: {'total_records': 565, 'unique_uids': 57, 'unique_sessions': 529, 'devices_analyzed': 2}
2025-10-14 00:34:21 | data_pipeline | fetch_data | INFO | Data fetched successfully and saved to data/raw/attendance.jsonl
2025-10-14 00:34:21 | data_pipeline | preprocess | INFO | Loaded 45 records from data/raw/attendance.jsonl
2025-10-14 00:34:21 | data_pipeline | preprocess | INFO | Preprocessor initialized with file: data/raw/attendance.jsonl
2025-10-14 00:34:21 | data_pipeline | preprocess | INFO | Starting full preprocessing pipeline...
2025-10-14 00:34:21 | data_pipeline | preprocess | INFO | Flattening nested attendance logs...
2025-10-14 00:34:22 | data_pipeline | preprocess | INFO | Flattened 565 total log entries.
2025-10-14 00:34:22 | data_pipeline | preprocess | INFO | Detecting temporal anomalies...
2025-10-14 00:34:22 | data_pipeline | preprocess | INFO | Detected 38 temporal anomalies.
2025-10-14 00:34:22 | data_pipeline | preprocess | INFO | Detecting fake badge patterns...
2025-10-14 00:34:22 | data_pipeline | preprocess | INFO | Detected 5 potentially fake badges.
